phrase,token_length,n_prompts,elm_average_score,elm_percentile,elm_percentile_bin,linear_average_score,linear_percentile,linear_percentile_bin
shirt,3,1286,901.661018917386,0.53692395500267,2,1709.97938862707,0.528006726278515,2
(dark shot:1.4),10,63,901.655543736049,0.536911680771804,2,1660.80206298828,0.441823214252837,1
wristband,3,112,901.605542046683,0.536819624040309,2,1741.4858278547,0.581368944968486,2
double penetration,5,60,901.501912943522,0.53659868788472,2,1695.26041666667,0.502439503384619,2
mustache,3,61,901.468469838627,0.53653731673039,2,1625.62595655097,0.382563227631749,1
greyscale,4,56,901.432398114886,0.536383888844565,2,1627.6562739781,0.385760664772344,1
rain,3,575,901.36379620096,0.536218186727874,2,1638.06011623217,0.402772748752631,1
artistic,3,66,901.318982904608,0.536077033072915,2,1707.80073223692,0.524661998367527,2
profile,3,134,901.267485889036,0.536009524803152,2,1670.71269339946,0.459485832469023,1
jpeg artifacts,5,103,901.255800117567,0.535978839225987,2,1636.65171739893,0.400551112965884,1
(cute),5,58,901.241647128401,0.535948153648822,2,1751.99671462487,0.598589690873496,2
surface shading,4,99,901.238092287622,0.535935879417956,2,1780.69294507576,0.643893876999933,2
(spread legs),6,78,901.21467927786,0.535856096917327,2,1668.77198752379,0.455736054939457,1
best quality masterpiece,5,165,901.200764650287,0.535825411340162,2,1701.47991573449,0.513474036933161,2
anthro,4,186,901.19032139932,0.53580086287843,2,1737.7664210822,0.57520728107375,2
torn clothes,4,238,901.18757203046,0.535794725762997,2,1698.53577352572,0.508226803237942,2
medium_breasts,5,194,901.181497160921,0.535776314416698,2,1688.67076881645,0.490889452139705,1
doll,3,50,901.17126953125,0.535721080377801,2,1696.23697509766,0.504256089552788,2
school,3,161,901.109415184637,0.535549241145677,2,1726.05218316309,0.55567897976593,2
cum in pussy,6,426,901.024602146776,0.535401950375285,2,1743.89785164847,0.585112585382619,2
goggles,3,79,900.993522933767,0.535322167874656,2,1703.0304735401,0.51602707695329,2
luxury,3,333,900.895098024661,0.535162602873398,2,1687.2163388364,0.488232081157215,1
cgi,3,210,900.885910760789,0.535138054411665,2,1692.91866687593,0.498395144314269,1
(machine made joints:1.2),11,53,900.834497415795,0.534960078064108,2,1787.15608877506,0.653608930730378,2
slim,3,532,900.805876050677,0.534880295563479,2,1699.74002935653,0.510393204985793,2
library,3,70,900.764851597377,0.534775964601118,2,1770.04240984235,0.627489367447512,2
(pubic hair),7,53,900.732188674639,0.534733004793087,2,1680.6020761166,0.4767004412586,1
(masterpiece:1.3),9,802,900.726534056247,0.534702319215922,2,1663.39430796179,0.446297171403497,1
black long hair,5,90,900.720252821181,0.534683907869623,2,1659.34089219835,0.439527933080893,1
yellow shirt,4,50,900.698608398438,0.534622536715293,2,1750.23843505859,0.595496584695262,2
light blush,4,98,900.627880797094,0.534469108829468,2,1629.01237768056,0.387761364403503,1
yorha no. 2 type b,9,55,900.624058948864,0.534462971714035,2,1778.37102050781,0.640365035625955,2
full body shot,5,319,900.606196938637,0.534426149021437,2,1697.70994390888,0.506809129572918,2
//,3,98,900.561004833299,0.534315680943643,2,1683.02174969109,0.480910502445641,1
destruction,3,58,900.409450662547,0.534076333441756,2,1730.90703082907,0.563921125792455,2
filmg,4,124,900.388911708709,0.534014962287426,2,1720.29100233509,0.54593324045832,2
blushing,4,406,900.3537338332,0.533922905555931,2,1666.05219798722,0.451151629711003,1
extra legs,4,59,900.342018774,0.533873808632467,2,1706.08059019962,0.521697771613386,2
broad lighting,4,200,900.329363594055,0.533843123055302,2,1695.6241116333,0.503169820121147,2
(hdr),5,80,900.289715576172,0.533738792092941,2,1709.17627410889,0.526674972229553,2
slutty,4,52,900.239410400391,0.533603775553414,2,1764.94830087515,0.619664545270432,2
tiny waist,4,104,900.178941286527,0.533468759013888,2,1696.16998291016,0.504139484359561,2
realistic lighting,4,375,900.063657755534,0.533137354780506,2,1712.58584863281,0.532486820544608,2
art,3,124,900.036467275312,0.533069846510743,2,1655.9941327495,0.433624028034343,1
slim_legs,5,105,899.990394519624,0.532983926894681,2,1688.03146972656,0.489680440399403,1
shiny_skin,5,56,899.952032361712,0.532904144394052,2,1729.03155408587,0.560797334037056,2
straps,3,94,899.88391194445,0.532658659776732,2,1753.20308539208,0.600670173005284,2
ornate,3,189,899.832302355893,0.53257274016067,2,1740.15651513155,0.579257777259532,2
drawing,3,103,899.825349974401,0.532548191698938,2,1773.83246264411,0.633325764224299,2
evil grin,4,73,899.768028781839,0.532407038043979,2,1736.5376177226,0.573261815481487,2
(depth of field:1.1),11,91,899.742440359933,0.532333392658783,2,1712.06319888607,0.531596938806822,2
blender,3,65,899.642103459285,0.532137004964926,2,1778.58614220252,0.640635068705007,2
(sfw),5,83,899.620801810759,0.532069496695163,2,1702.97460275673,0.515941157337228,2
breasts out,4,547,899.590707782418,0.532014262656266,2,1719.28952411324,0.544018460443222,2
rich,3,109,899.587556051552,0.5320019884254,2,1679.16060981401,0.474061481622408,1
5 fingers,4,57,899.414232755962,0.531553978998791,2,1768.51285271896,0.625206360506435,2
sony a7,5,283,899.40074341036,0.531535567652492,2,1724.42504235797,0.553132076861234,2
watercolor,3,100,899.398366088867,0.531529430537059,2,1670.03383544922,0.458197038228092,1
professional photography,4,420,899.342434765044,0.531443510920997,2,1651.67000964937,0.426234941053006,1
8k res,5,66,899.291131221887,0.53132690572777,2,1684.66143059008,0.483831769391751,1
dark-skinned female,6,232,899.277975279709,0.531302357266038,2,1691.23589430184,0.495387957752097,1
white gloves,4,388,899.159739681126,0.531155066495646,2,1759.73787885843,0.611158503280288,2
bare_shoulders,5,239,899.042982668059,0.530848210723996,2,1651.04721260869,0.425148671621365,1
top-down bottom-up,8,54,899.029014869973,0.53083593649313,2,1666.48720748336,0.451980140294459,1
teasing,3,57,898.948623657227,0.530676371491871,2,1782.52062774123,0.646778321253445,2
vampire,3,71,898.904899489712,0.530565903414077,2,1742.07147990482,0.582271100937138,2
food,3,186,898.894621285059,0.530516806490613,2,1725.50843105521,0.554807509374444,2
bright light,4,52,898.836194551908,0.530443161105417,2,1700.40987454928,0.511651313649558,2
summer,3,149,898.787956493813,0.530314281681324,2,1710.69883738268,0.52922187513425,2
boobs,4,66,898.602056792288,0.529866272254715,2,1745.75887969046,0.588162731752822,2
porn,4,169,898.583734817054,0.529853998023849,2,1713.48778249526,0.53412543036522,2
breathtaking,3,96,898.577686627706,0.529847860908416,2,1741.40622584025,0.581209379967228,2
ahoge,4,479,898.562825515524,0.529804901100385,2,1726.72572151455,0.557016870930325,2
fit body,4,105,898.540266854422,0.529755804176921,2,1712.02890683129,0.531486470729028,2
(ultra highres:1.2),11,225,898.505000949436,0.529596239175663,2,1672.77543863932,0.462842834610876,1
(waist chain),6,170,898.495460779527,0.529565553598498,2,1704.72639626896,0.518979029476565,2
ultra high res,5,3935,898.471131955138,0.52946735975157,2,1685.84658697921,0.485807920561178,1
blue background,4,52,898.382458613469,0.529234149365115,2,1663.67575542743,0.446898608715931,1
mystical,3,54,898.376589739764,0.529215738018816,2,1707.54196506076,0.52423853740265,2
medium shot,4,240,898.329754130046,0.529068447248424,2,1658.99085172017,0.438895810191294,1
undercut,4,56,898.319340842111,0.529031624555826,2,1697.93471200126,0.507128259575434,2
cum on breasts,5,194,898.120930465226,0.528657260514413,2,1743.81224893786,0.584965294612226,2
movie light,4,98,898.070543250259,0.528509969744021,2,1727.72818678253,0.558489778634246,2
long_sleeves,5,155,898.019426505796,0.528460872820557,2,1670.67635655557,0.45941832419926,1
fit,3,266,898.01445360112,0.528448598589691,2,1701.14321348721,0.512891010967025,2
white legwear,5,97,897.954582922238,0.528301307819299,2,1678.96276792546,0.473748488735325,1
censored,3,57,897.951640346594,0.528282896473,2,1744.72292394805,0.586475025008745,2
in the dark,5,145,897.937122423896,0.528239936664969,2,1653.97323797818,0.430150420699263,1
perky breasts,5,65,897.907858041617,0.528166291279773,2,1765.45417292668,0.620554427008218,2
cum string,4,50,897.805198364258,0.527933080893319,2,1755.20547363281,0.603947392646508,2
2 girls,4,54,897.80408110442,0.527926943777886,2,1761.57211868851,0.614184101188759,2
jumping,3,50,897.746963500977,0.527816475700092,2,1767.93085693359,0.624230559152587,2
lying down,4,58,897.531551492625,0.527239586849389,2,1594.75736210264,0.335810682263123,1
(long hair),6,109,897.513022886504,0.527208901272224,2,1660.48302774692,0.441369067710795,1
perfect breasts,4,149,897.496012028432,0.527141393002461,2,1685.78590300899,0.48570972671425,1
award-winning photography,6,77,897.432418872784,0.527012513578368,2,1694.59131017908,0.501230491644317,2
high_resolution,5,97,897.426693945816,0.526994102232069,2,1692.24694572527,0.497192269689401,1
sailor senshi uniform,6,80,897.385912322998,0.526932731077739,2,1893.75889129639,0.786201309660433,3
perfect body,4,860,897.354426698906,0.52685294857711,2,1705.81285187477,0.521120882762684,2
doggystyle,5,166,897.344145970172,0.526803851653646,2,1674.63954033909,0.466027997520605,1
full shot,4,196,897.326771016024,0.526754754730182,2,1704.68975456394,0.518942206783967,2
sparks,3,90,897.307298787435,0.526717932037584,2,1699.50324367947,0.509926784212884,2
handbag,3,59,897.257300425384,0.526619738190656,2,1707.4441404181,0.524103520863124,2
(grin512),8,90,897.203785536024,0.526460173189398,2,1792.04308132596,0.660948920788251,2
contrast,3,244,897.169734579618,0.526386527804202,2,1716.50972109935,0.539133316558551,2
roby dwi antono,8,141,896.989086178178,0.525858735876963,2,1638.47659929424,0.403453968565695,1
large breasts,4,4194,896.988005578546,0.525846461646097,2,1704.92626084313,0.519408627556876,2
abstract background,4,67,896.982951605498,0.525815776068932,2,1640.70324615934,0.407007358401404,1
house,3,70,896.972178867885,0.525797364722633,2,1727.22683803013,0.557747187666853,2
super-resolution,5,121,896.961645961793,0.525778953376334,2,1684.21723572282,0.483107589770656,1
striking,3,50,896.938237304688,0.525711445106571,2,1730.2541784668,0.562822582129947,2
chromatic aberration,5,509,896.936121507806,0.525705307991138,2,1651.84593359567,0.426621579325286,1
cowboy shot,4,3032,896.888663397615,0.525576428567045,2,1814.55398096573,0.693119679888059,2
cowboy_shot,5,95,896.854212871351,0.525533468759014,2,1797.05328497636,0.668558943925176,2
plump,4,234,896.845854262002,0.525490508950983,2,1662.73044084076,0.445210901971855,1
long black hair,5,129,896.842904970627,0.525478234720117,2,1677.18947914774,0.470440583516935,1
(best illustration),6,362,896.692452910197,0.525110007794137,2,1728.5125766143,0.559938137876435,2
sunbeam,4,64,896.688716888428,0.525103870678704,2,1773.18511772156,0.632442019601947,2
highest quality,4,929,896.646041640168,0.525005676831776,2,1689.47198134834,0.492190520611502,1
moon,3,507,896.641659949188,0.524962717023745,2,1714.29617700821,0.535463321529615,2
3girls,4,90,896.632197401259,0.524919757215714,2,1715.13919949002,0.536868720963773,2
crystal clear,4,51,896.614707198798,0.52485224894595,2,1743.77668433096,0.584879374996164,2
alluring,4,673,896.519853078947,0.524649724136661,2,1720.50174136112,0.546307604499733,2
vest,3,105,896.456178211031,0.524514707597135,2,1788.06254417783,0.654860902278711,2
(85mm),7,52,896.434163020207,0.524447199327372,2,1636.28132277269,0.399937401422583,1
tentacles,4,143,896.411860539363,0.52436127971131,2,1835.44774451623,0.720423706449495,2
cross necklace,4,59,896.40666017694,0.524330594134145,2,1769.61239675748,0.626752913595552,2
bow,3,613,896.371822624767,0.524232400287217,2,1737.65586467202,0.575004756264461,2
swimsuit,3,346,896.351000394435,0.524195577594619,2,1716.00809650752,0.538286394628797,2
(earrings),5,60,896.317185974121,0.524128069324856,2,1732.63688354492,0.567038780432421,2
ultra-realistic,5,109,896.268931817571,0.524023738362495,2,1641.2624634909,0.407725400907066,1
baseball cap,4,94,896.158041446767,0.523716882590845,2,1678.15260607131,0.472324677954868,1
pants,3,499,896.145863901876,0.52368619701368,2,1727.92379669006,0.558851868444794,2
(nsfw:1.2),9,63,896.098629421658,0.523600277397618,2,1784.98283943297,0.650491276090412,2
shoulder-length hair,6,51,896.043273327397,0.523526632012422,2,1647.09175259459,0.418097125988843,1
cape,3,450,896.024841952854,0.523477535088957,2,1780.9796991645,0.644329612195676,2
standing posture,4,50,896.02215057373,0.523465260858092,2,1692.4970703125,0.497713924501206,1
((standing on the red carpet)),9,221,895.98760806813,0.523379341242029,2,1633.73185322619,0.395751888697275,1
gothic,3,192,895.914674520493,0.523219776240771,2,1768.20576222738,0.624654020117464,2
evil smile,4,269,895.875812743233,0.523146130855575,2,1719.6588754193,0.544834696795812,2
nvidia rtx,5,113,895.863209682228,0.523133856624709,2,1807.85169105192,0.684104257316976,2
long shot,4,57,895.845042446203,0.523066348354946,2,1672.1043958162,0.461830210564431,1
(solo),5,292,895.74052075164,0.522802452391327,2,1715.81136123448,0.537936579049115,2
voluptuous,5,136,895.702704261331,0.522691984313533,2,1740.65062668744,0.580018779573225,2
rainbow,3,70,895.700706263951,0.522661298736368,2,1684.6348929269,0.483776535352854,1
lighting,3,225,895.676185574002,0.522599927582038,2,1688.85166368273,0.491220856373088,1
perfect antomy,5,55,895.639029208097,0.522544693543141,2,1626.77320223722,0.384269345722124,1
highleg leotard,7,55,895.540725153143,0.522323757387553,2,1725.35589488636,0.554568161872557,2
(ultra_detailed:1.3),11,136,895.539637846105,0.52231762027212,2,1709.29284847484,0.52685294857711,2
obsidian,4,117,895.462618835971,0.52213350680913,2,1713.83735435029,0.534751416139386,2
dreamy,3,121,895.434816975239,0.522047587193068,2,1719.86028699638,0.545276569106988,2
leaning back,4,52,895.379129849947,0.521894159307242,2,1673.28386512169,0.463781813272126,1
surrealism,3,95,895.333869050679,0.521765279883149,2,1772.07425986842,0.630748175742438,2
from_front,5,120,895.200454203288,0.521390915841736,2,1659.14296518962,0.43921494019381,1
hair over shoulder,5,51,895.134811102175,0.521237487955911,2,1743.02523265165,0.583762419987358,2
(nose blush),6,103,895.134441634984,0.521231350840478,2,1663.50567745468,0.446579478713415,1
exquisite,3,58,895.12648431186,0.521188391032447,2,1743.47991732893,0.584437502684988,2
anatomically correct,5,57,895.072226005688,0.521065648723787,2,1676.99748792146,0.470090767937254,1
gorgeous goddess,4,58,894.924155399717,0.520758792952137,2,1671.07631709658,0.459982938819096,1
grabbing from behind,5,50,894.889981079102,0.520679010451508,2,1752.41156616211,0.599320007610023,2
sit,3,77,894.86758145419,0.520629913528044,2,1737.00959758015,0.574108737411242,2
(ultra detailed),6,283,894.825685750469,0.520513308334817,2,1723.60531670129,0.55171440319621,2
detailed nipples,4,86,894.669180936592,0.520175766986001,2,1741.84809201263,0.581927422472889,2
((movie premiere)),6,60,894.609944152832,0.520022339100176,2,1734.22450358073,0.569634780260582,2
naturalistic,4,77,894.577198771687,0.519960967945846,2,1744.45451295531,0.586020878466703,2
missionary,3,169,894.550100473257,0.519850499868052,2,1698.05719969259,0.507330784384724,2
undercut hair,5,58,894.478873417295,0.519697071982227,2,1723.97186279297,0.552254469354314,2
slender face,4,54,894.46425430863,0.519672523520495,2,1653.17116292318,0.428855489342899,1
ultra-hd,5,68,894.416916342343,0.519580466789,2,1672.80290491441,0.46289193153434,1
soothing tones,4,184,894.404464058254,0.519549781211835,2,1731.20359006135,0.564461191950559,2
green hair,4,508,894.399701396311,0.519537506980969,2,1739.5383287565,0.578331072829149,2
fashionable and trendy atmosphere,6,65,894.379451340896,0.519500684288371,2,1676.66158728966,0.469532290432851,1
waist up,4,61,894.34654060739,0.519445450249474,2,1753.11045762359,0.600449236849696,2
divine,3,222,894.334620432811,0.519420901787742,2,1695.21501077188,0.502347446653124,2
light,3,243,894.145651295352,0.51902812640003,2,1674.40615304704,0.465678181940924,1
high resolution,4,1154,894.130386378984,0.518972892361132,2,1683.48914441616,0.481800384183426,1
halo,3,364,894.081961160178,0.518899246975936,2,1735.49816207047,0.571549560275679,2
thin legs,4,84,894.046190534319,0.518801053129008,2,1672.07919529506,0.461774976525533,1
natural,3,68,894.007778392119,0.518751956205544,2,1686.04470107135,0.486053405178498,1
cum on body,5,258,893.965599060059,0.518659899474049,2,1726.94386965729,0.557391234971739,2
explicit,3,54,893.860246446398,0.518389866394997,2,1721.51924189815,0.548062819513572,2
